,primary_photo,source,tags,list_date,price_reduced_amount,matterport,state,city,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,brand_name
1804,{'href': 'https://ap.rdcpix.com/82697a891c5643f02a3859a00e06a5bal-m3869830520s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, community_tennis_court, fireplace, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, big_yard, fenced_yard, front_porch, views",2023-07-01T05:26:34.000000Z,14999.0,False,Georgia,Hapeville,1937.0,0.0,325000.0,2.0,0.0,10193.0,1448.0,2.0,other,0,0.0,1.0,3.0,single_family,basic_opt_in
1805,{'href': 'https://ap.rdcpix.com/3040bf94b592fd1b4f068d2b7f6188ael-m182863024s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': 'EXP Realty, LLC.'}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_outdoor_space, community_tennis_court, corner_lot, den_or_office, dishwasher, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, open_floor_plan, floor_plan, media_room, ensuite",2023-09-24T02:10:03.000000Z,,False,Georgia,Atlanta,2018.0,0.0,620000.0,4.0,1.0,9583.0,5526.0,5.0,other,0,2.0,3.0,6.0,single_family,basic_opt_in
1806,{'href': 'https://ap.rdcpix.com/d9a1c4563d1e5ea8603a2087fefdd6bcl-m1453316073s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, single_story, updated_kitchen, high_ceiling",2023-11-05T22:28:17.000000Z,10100.0,False,Georgia,Atlanta,1940.0,0.0,247400.0,1.0,0.0,601.0,581.0,1.0,condo,0,0.0,1.0,1.0,condos,essentials
1807,,"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","hardwood_floors, laundry_room, recreation_facilities, basement, single_story, fixer_upper",2023-11-02T16:43:12.000000Z,,False,Georgia,Atlanta,1950.0,0.0,135000.0,1.0,0.0,12023.0,920.0,1.0,other,0,0.0,1.0,3.0,single_family,basic_opt_in
1808,{'href': 'https://ap.rdcpix.com/44d34b06662fc6f05e85a7479802a46el-m810870695s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, gourmet_kitchen, high_ceiling, media_room, tennis, shopping",2023-09-14T20:14:13.000000Z,4000.0,False,Georgia,Sandy Springs,2014.0,0.0,585000.0,3.0,1.0,1002.0,2140.0,4.0,townhouse,0,2.0,3.0,3.0,townhomes,essentials
1809,{'href': 'https://ap.rdcpix.com/39b841d88226fea16e45bf437d94f35dl-m1531284102s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Miles Group and Associates'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, family_room, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, efficient",2023-08-08T16:10:22.000000Z,15000.0,False,Georgia,Atlanta,1983.0,0.0,230000.0,2.0,1.0,1363.0,1364.0,3.0,condo,0,2.0,3.0,2.0,condos,basic_opt_in
1810,{'href': 'https://ap.rdcpix.com/6bc4d8a6f2bae7614951fbd63b7d60ccl-m4214321503s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, garage_1_or_more, updated_kitchen, guest_parking, farm",2023-11-30T17:08:24.000000Z,,False,Georgia,Atlanta,1965.0,0.0,220000.0,1.0,0.0,784.0,786.0,1.0,condo,0,1.0,1.0,1.0,condos,essentials
1811,{'href': 'https://ap.rdcpix.com/1e2bc75bdb90cdcccd2ed680d05196d9l-m746393142s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_outdoor_space, community_security_features, den_or_office, dining_room, dishwasher, fireplace, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, front_porch, big_lot, golf_course",2023-10-10T06:17:45.000000Z,,False,Georgia,Atlanta,1926.0,0.0,1915000.0,4.0,1.0,74052.0,4569.0,5.0,other,0,2.0,3.0,4.0,single_family,essentials
1812,{'href': 'https://ap.rdcpix.com/4655acc3cd366a88f9416c77a0a0651dl-m3103556002s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, community_security_features, dishwasher, laundry_room, recreation_facilities, basement, two_or_more_stories, gated_community, security",2023-10-12T16:19:37.000000Z,5000.0,False,Georgia,Atlanta,2005.0,0.0,200000.0,2.0,1.0,1307.0,1529.0,3.0,townhouse,0,0.0,2.0,3.0,townhomes,basic_opt_in
1813,{'href': 'https://ap.rdcpix.com/786d7863d7297c9e57f35534ab2b6b63l-b1242153329s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, city_view, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, view, washer_dryer, swimming_pool, basement, single_story, garage_1_or_more, garage_2_or_more, medicalcare",2023-11-15T21:53:31.000000Z,,False,Georgia,Sandy Springs,1979.0,0.0,1375000.0,5.0,0.0,19689.0,5465.0,5.0,other,0,2.0,1.0,5.0,single_family,essentials
1814,{'href': 'https://ap.rdcpix.com/96cbbea374e94d8724cfdb2413ff9b3al-m2803212896s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Compass'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more",2023-12-26T06:15:25.000000Z,,False,Georgia,Sandy Springs,2019.0,0.0,710000.0,3.0,1.0,1307.0,,4.0,townhouse,0,2.0,3.0,3.0,townhomes,essentials
1815,{'href': 'https://ap.rdcpix.com/d7dfc5747c3b938758f35a42048de497l-m4014715478s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, dishwasher, laundry_room, view, single_story, modern_kitchen, shopping",2023-11-13T15:27:29.000000Z,,False,Georgia,Atlanta,2005.0,0.0,200000.0,2.0,0.0,7231.0,1300.0,2.0,other,0,0.0,1.0,3.0,single_family,basic_opt_in
1816,{'href': 'https://ap.rdcpix.com/7c58d2160e96031e73aef4afa35604b3l-m4083991177s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, garage_3_or_more, guest_parking, elevator, views, shopping",2023-09-25T20:41:58.000000Z,35000.0,False,Georgia,Atlanta,2010.0,0.0,670000.0,1.0,1.0,,1315.0,2.0,condo,0,3.0,1.0,1.0,condos,essentials
1817,{'href': 'https://ap.rdcpix.com/b39a14121e77d4bc8e789f26c8efc024l-b2487341248s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': ""Atlanta Fine Homes Sotheby's International""}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, community_security_features, corner_lot, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, open_floor_plan, floor_plan, ensuite, shopping",2023-12-01T12:50:09.000000Z,,False,Georgia,Atlanta,2021.0,0.0,1410000.0,4.0,1.0,13068.0,5702.0,5.0,other,0,2.0,2.0,4.0,single_family,essentials
1818,{'href': 'https://ap.rdcpix.com/1427646147ef00e41e40ee056ae662cdl-m3017144703s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Compass'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more",2023-12-22T23:07:58.000000Z,,False,Georgia,Sandy Springs,2019.0,0.0,710000.0,3.0,1.0,1307.0,2740.0,4.0,townhouse,0,2.0,3.0,3.0,townhomes,essentials
1819,{'href': 'https://ap.rdcpix.com/9907287532c23642ee5874631897bcd1l-m937159624s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_gym, community_security_features, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, elevator, ensuite, smart_homes, groundscare",2023-05-26T10:05:12.000000Z,175000.0,False,Georgia,Atlanta,2017.0,0.0,2600000.0,2.0,1.0,2570.0,2569.0,3.0,condo,0,3.0,2.0,2.0,condos,essentials
1820,{'href': 'https://ap.rdcpix.com/d05d9a8fc9d6615ecd365b0fd1bfabefl-m236780098s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, master_bedroom, floor_plan, gated_community, security, shopping",2023-11-02T22:12:31.000000Z,,False,Georgia,Atlanta,1999.0,0.0,530000.0,4.0,0.0,1124.0,2172.0,4.0,townhouse,0,2.0,3.0,4.0,townhomes,essentials
1821,{'href': 'https://ap.rdcpix.com/408cb482c41341acd7100ec08dece847l-m570225916s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, community_tennis_court, hardwood_floors, recreation_facilities, single_story, rental_property, shopping",2023-12-04T15:17:21.000000Z,,False,Georgia,Atlanta,1920.0,0.0,410000.0,0.0,0.0,11252.0,,,other,0,0.0,1.0,0.0,multi_family,essentials
1822,{'href': 'https://ap.rdcpix.com/c0b4ed920b6df0c728dfcc633a64a911l-m3026315787s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_gym, community_security_features, corner_lot, laundry_room, recreation_facilities, tennis_court, view, swimming_pool, two_or_more_stories, park, fixer_upper",2023-12-19T20:54:56.000000Z,,False,Georgia,Atlanta,1963.0,0.0,210000.0,2.0,0.0,932.0,1256.0,2.0,condo,0,0.0,3.0,2.0,condos,essentials
1823,{'href': 'https://ap.rdcpix.com/2019860075da6c4339f08dc882e8a3a5l-m1960387930s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, basement, two_or_more_stories",2023-12-03T06:09:01.000000Z,,False,Georgia,Atlanta,1980.0,0.0,565000.0,3.0,0.0,17424.0,,3.0,other,0,0.0,2.0,5.0,single_family,essentials
1824,{'href': 'https://ap.rdcpix.com/f3835903a37ddd7f26c7a1cfbae4e326l-m694391044s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dining_room, dishwasher, fireplace, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, two_or_more_stories, gourmet_kitchen, master_suite, park, shopping",2023-12-18T02:18:41.000000Z,,False,Georgia,Atlanta,2003.0,0.0,240000.0,2.0,1.0,2178.0,1364.0,3.0,townhouse,0,0.0,2.0,3.0,townhomes,essentials
1825,{'href': 'https://ap.rdcpix.com/d0bdf9f7a8af23edc434bcfa3ebb9a99l-m398667742s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, hill_or_mountain_view, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, floor_plan, ensuite, clubhouse, park, golf_course, tennis, views, medicalcare, shopping",2023-07-28T22:43:41.000000Z,20000.0,False,Georgia,Atlanta,2010.0,0.0,705000.0,3.0,0.0,1699.0,1700.0,3.0,condo,0,2.0,1.0,3.0,condos,essentials
1826,{'href': 'https://ap.rdcpix.com/7259f67b6c76bcbc0e4a217e67072d5dl-m1039015876s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Keller Williams Rlty, First Atlanta'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, community_outdoor_space, community_security_features, dishwasher, fireplace, hardwood_floors, laundry_room, washer_dryer, single_story, fenced_yard, front_porch, new_roof",2023-10-26T18:09:07.000000Z,10000.0,False,Georgia,Atlanta,1920.0,0.0,420000.0,1.0,0.0,4356.0,1086.0,1.0,other,0,0.0,1.0,2.0,single_family,essentials
1827,{'href': 'https://ap.rdcpix.com/023616b22eb8a260f428db5953f9ee4fl-m4260848937s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_clubhouse, community_gym, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, two_or_more_stories, garage_1_or_more, master_bedroom, open_floor_plan, floor_plan, elevator, ensuite, golf_course",2023-11-09T20:39:42.000000Z,,False,Georgia,Atlanta,2009.0,0.0,1400000.0,3.0,0.0,2526.0,2574.0,3.0,condo,0,0.0,3.0,3.0,condos,essentials
1828,{'href': 'https://ap.rdcpix.com/37be542468e73faed15f4573fa493e86l-m2242027745s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, central_heat, city_view, community_clubhouse, community_gym, community_security_features, dishwasher, energy_efficient, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, high_ceiling, master_bathroom, master_bedroom, open_floor_plan, floor_plan, master_suite, shopping",2023-08-10T16:11:35.000000Z,9000.0,False,Georgia,Atlanta,2008.0,0.0,390000.0,2.0,0.0,8930.0,1363.0,2.0,condo,0,2.0,1.0,2.0,condos,basic_opt_in
1829,{'href': 'https://ap.rdcpix.com/cee75d8dd25cc8436809f8424868dbb1l-m3650852237s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_spa_or_hot_tub, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, basement, floor_plan, wine_cellar, elevator, park",2023-12-14T14:16:01.000000Z,,False,Georgia,Atlanta,1987.0,0.0,1180000.0,3.0,0.0,3206.0,3206.0,3.0,condo,0,0.0,1.0,3.0,condos,basic_opt_in
1830,{'href': 'https://ap.rdcpix.com/ac10323bdc7d17e07028ba290847d015l-m517463000s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","dishwasher, fireplace, laundry_room, two_or_more_stories, master_bedroom, open_floor_plan, floor_plan, ensuite",2023-12-06T22:03:32.000000Z,,False,Georgia,Atlanta,2016.0,0.0,340000.0,2.0,1.0,,1694.0,3.0,other,0,0.0,2.0,3.0,single_family,basic_opt_in
1831,{'href': 'https://ap.rdcpix.com/89a7c1be33114627ba930ec374749946l-m2051325094s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Keller Williams North Atlanta'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, community_outdoor_space, community_security_features, dishwasher, fireplace, laundry_room, tennis_court, washer_dryer, two_or_more_stories, garage_1_or_more, open_floor_plan, floor_plan, rental_property, ensuite, gated_community, trails, hoa, groundscare, security, shopping",2023-10-09T15:19:37.000000Z,15000.0,False,Georgia,Atlanta,2003.0,0.0,250000.0,2.0,1.0,1307.0,1600.0,3.0,townhouse,0,1.0,2.0,3.0,townhomes,essentials
1832,{'href': 'https://ap.rdcpix.com/81555b4f0f3b85da9024fc295fab27adl-b34315317s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, fireplace, laundry_room, recreation_facilities, single_story, fixer_upper",2023-10-31T18:10:38.000000Z,,False,Georgia,Atlanta,1950.0,0.0,89500.0,1.0,0.0,9757.0,936.0,1.0,other,0,0.0,1.0,3.0,single_family,advantage_brand
1833,{'href': 'https://ap.rdcpix.com/aa404db53792f117140004822fa5b884l-m4021455707s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","central_air, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, big_lot",2023-12-07T21:49:40.000000Z,,False,Georgia,Atlanta,1985.0,0.0,225000.0,2.0,0.0,3180.0,1575.0,2.0,townhouse,0,0.0,2.0,3.0,townhomes,basic_opt_in
